Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumAttributesSelected,measureSelectionTime,measureTime,measureOutOfBagError
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',10,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,2.02609041706E7,1725.0,191.0,161.0,30.0,0.0,84.29319371727749,15.706806282722512,0.0,0.31030332209918127,0.15735703612512902,0.39613494492325774,73.06389249183817,121.7064434806112,101.36521486057363,332.4241794630984,-231.05896460252478,0.5307079312071917,1.7404407301732903,-1.2097327989660984,5.527690265633287,0.028940786731064327,5.4532417982209616,0.43478260869565216,10.0,0.10119047619047619,17.0,0.8988095238095238,151.0,0.5652173913043478,13.0,0.37037037037037035,0.43478260869565216,0.39999999999999997,0.31162375209929316,0.6942287784679089,0.26226943346508563,0.8429319371727748,0.5093398046675988,0.49066019533240113,0.15706806282722513,0.8544578290460042,0.8429319371727748,0.8482684665363023,0.3116237520992932,0.6942287784679089,0.8444151210062164,0.6548192771084337,0.8429319371727748,0.046,0.012,0.03125,0.015625,31.25,15.625,258698.0,355803.0,41333.0,84.29319371727749,50.0,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',10,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,2.02609041706E7,1725.0,191.0,156.0,35.0,0.0,81.67539267015707,18.32460732984293,0.0,0.3249520347369484,0.18352147027491753,0.42787743990079563,85.21254151894479,131.45884280924332,101.36521486057363,388.81019181656495,-287.4449769559913,0.5307079312071917,2.035655454536989,-1.5049475233297975,-10.428214466913703,-0.054597981502165986,-10.287764378793613,0.5652173913043478,13.0,0.1488095238095238,25.0,0.8511904761904762,143.0,0.43478260869565216,10.0,0.34210526315789475,0.5652173913043478,0.4262295081967213,0.3394688831107746,0.7066511387163561,0.27519945574865484,0.8167539267015707,0.40034605920674665,0.5996539407932533,0.18324607329842932,0.8632881094019311,0.8167539267015707,0.8350027313046011,0.33946888311077467,0.7066511387163561,0.8501487110940372,0.6585976201419744,0.8167539267015707,0.043,0.016,0.046875,0.015625,46.875,15.625,258761.0,355803.0,41333.0,81.67539267015707,50.0,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',10,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,2.02609041706E7,1725.0,191.0,149.0,42.0,0.0,78.01047120418848,21.98952879581152,0.0,0.09601081812035146,0.21998352046349934,0.4649917652071331,100.51265927379175,140.2852815096925,104.17288896295852,448.98392725008296,-344.81103828712446,0.5454077956175839,2.3507011897910104,-1.8052933941734266,-31.50676393502396,-0.16495687924096314,-30.244686740162344,0.25,6.0,0.1437125748502994,24.0,0.8562874251497006,143.0,0.75,18.0,0.2,0.25,0.22222222222222224,0.09682158263597576,0.5764720558882236,0.15384597637504616,0.7801047120418848,0.6738172868921841,0.32618271310781577,0.2198952879581152,0.8017235211863029,0.7801047120418848,0.790309879538586,0.09682158263597576,0.5764720558882236,0.8024928935780653,0.5470867208672087,0.7801047120418848,0.048,0.014,0.0625,0.0,62.5,0.0,241346.0,355803.0,41333.0,79.05759162303664,50.78534031413613,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,2.02609041706E7,1725.0,191.0,150.0,41.0,0.0,78.53403141361257,21.465968586387433,0.0,0.22930813896270066,0.2148949479065659,0.46309937697414166,98.18763984266631,139.71435910664184,104.17288896295852,454.21429435389626,-350.0414053909377,0.5454077956175839,2.3780853107533835,-1.8326775151357995,-26.996401133240685,-0.14134241431016065,-25.914997080324788,0.4583333333333333,11.0,0.16766467065868262,28.0,0.8323353293413174,139.0,0.5416666666666666,13.0,0.28205128205128205,0.4583333333333333,0.34920634920634913,0.2390055420393023,0.6750249500998003,0.2625488917861799,0.7853403141361257,0.4946716514614749,0.505328348538525,0.21465968586387435,0.835006994933972,0.7853403141361257,0.8058481808256135,0.2390055420393023,0.6750249500998003,0.8342990820414915,0.610339851719162,0.7853403141361257,0.055,0.014,0.046875,0.015625,46.875,15.625,241339.0,355803.0,41333.0,78.53403141361257,50.0,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,151.0,41.0,0.0,78.64583333333333,21.354166666666668,0.0,0.32510288065843634,0.24806906687817087,0.4080051567062249,113.57220409329541,123.36905674403684,104.36461266452089,177.6647063737179,-73.30009370919701,0.5435656909610463,0.925337012363114,-0.38177132140206776,-57.897155475601615,-0.30154768476875843,-55.47584952163,0.6666666666666666,16.0,0.19642857142857142,33.0,0.8035714285714286,135.0,0.3333333333333333,8.0,0.32653061224489793,0.6666666666666666,0.43835616438356156,0.3567073125574293,0.753968253968254,0.44046432493670995,0.7864583333333334,0.3162202380952381,0.6837797619047619,0.21354166666666666,0.8668652775795634,0.7864583333333334,0.814440822798749,0.3567073125574293,0.753968253968254,0.8789080657333203,0.6532616834779544,0.7864583333333334,0.047,0.001,0.046875,0.0,46.875,0.0,23738.0,355598.0,41538.0,92.70833333333333,74.21875,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,153.0,39.0,0.0,79.6875,20.3125,0.0,0.3246753246753247,0.25501714002620496,0.4093028952060862,116.75320522154657,123.7614556438958,104.36461266452089,183.78793483521264,-79.42332217069175,0.5435656909610463,0.9572288272667325,-0.4136631363056862,-62.18036567260353,-0.3238560712114767,-59.579932397662176,0.625,15.0,0.17857142857142858,30.0,0.8214285714285714,138.0,0.375,9.0,0.3333333333333333,0.625,0.43478260869565216,0.34853574033876183,0.8112599206349206,0.41180048495135363,0.796875,0.3504464285714286,0.6495535714285715,0.203125,0.8630952380952381,0.796875,0.8210144927536233,0.34853574033876183,0.8112599206349206,0.898510289346712,0.6554865424430643,0.796875,0.051,0.001,0.046875,0.015625,46.875,15.625,23579.0,355598.0,41538.0,95.83333333333333,77.08333333333333,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,155.0,37.0,0.0,80.72916666666667,19.270833333333332,0.0,0.21693121693121678,0.2331119372067617,0.41167990197375864,106.72445719333462,124.48019431173351,104.36461266452089,181.28588380404256,-76.92127113952166,0.5435656909610463,0.9441973114793883,-0.400631620518342,-44.38102701854421,-0.23115118238825108,-42.52497650827931,0.375,9.0,0.13095238095238096,22.0,0.8690476190476191,146.0,0.625,15.0,0.2903225806451613,0.375,0.3272727272727273,0.2193517238371333,0.6994047619047619,0.35668078119970453,0.8072916666666666,0.5632440476190476,0.4367559523809524,0.19270833333333334,0.8297685834502104,0.8072916666666666,0.817504835589942,0.2193517238371333,0.6994047619047619,0.863979320122216,0.60740536059685,0.8072916666666666,0.047,0.0,0.046875,0.0,46.875,0.0,24041.0,355598.0,41538.0,92.1875,68.75,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,161.0,31.0,0.0,83.85416666666667,16.145833333333332,0.0,0.41784037558685433,0.20207451407412624,0.3610741387728207,92.5147510058203,109.17846302404031,104.36461266452089,136.88793919571862,-32.523326531197725,0.5435656909610463,0.7129580166443678,-0.1693923256833215,-18.064037759864803,-0.09408352999929585,-17.3085850641074,0.6666666666666666,16.0,0.13690476190476192,23.0,0.8630952380952381,145.0,0.3333333333333333,8.0,0.41025641025641024,0.6666666666666666,0.5079365079365079,0.435474739177576,0.861359126984127,0.46472573289120145,0.8385416666666666,0.3087797619047619,0.6912202380952381,0.16145833333333334,0.8805304172951232,0.8385416666666666,0.8539905058596649,0.435474739177576,0.861359126984127,0.9135033581859887,0.7056816496068833,0.8385416666666666,0.043,0.001,0.046875,0.0,46.875,0.0,23877.0,355598.0,41538.0,93.22916666666667,72.39583333333333,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,145.0,47.0,0.0,75.52083333333333,24.479166666666668,0.0,0.16444444444444456,0.25798569691872436,0.42872999349855173,118.11228458401037,129.6356529480756,104.36461266452089,203.11221578726173,-98.74760312274084,0.5435656909610463,1.0578761238919883,-0.5143104329309419,-63.40399567495262,-0.33022914414037824,-60.75238920184966,0.4166666666666667,10.0,0.19642857142857142,33.0,0.8035714285714286,135.0,0.5833333333333334,14.0,0.23255813953488372,0.4166666666666667,0.29850746268656714,0.17471304867990656,0.6842757936507936,0.31997918227831895,0.7552083333333334,0.534970238095238,0.46502976190476186,0.24479166666666666,0.8218550023411894,0.7552083333333334,0.7825815716370826,0.17471304867990656,0.6842757936507936,0.8509780555949426,0.5751212392297189,0.7552083333333334,0.044,0.001,0.03125,0.015625,31.25,15.625,23553.0,355598.0,41538.0,92.70833333333333,73.95833333333333,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,156.0,36.0,0.0,81.25,18.75,0.0,0.2,0.22749272526864006,0.39247072134719835,104.15184186039083,118.67188905928077,104.36461266452089,148.52721369771038,-44.16260103318949,0.5435656909610463,0.7735792380089083,-0.23001354704786192,-42.28939501937605,-0.22025726572591695,-40.52081825409052,0.3333333333333333,8.0,0.11904761904761904,20.0,0.8809523809523809,148.0,0.6666666666666666,16.0,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.2007948367139221,0.6974206349206349,0.3086408134881422,0.8125,0.5982142857142857,0.40178571428571425,0.1875,0.8253484320557493,0.8125,0.8185820203892494,0.20079483671392206,0.6974206349206349,0.8619558508337719,0.5996292863762743,0.8125,0.044,0.0,0.046875,0.0,46.875,0.0,23281.0,355598.0,41538.0,93.75,71.35416666666667,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1725.0,191.0,144.0,47.0,0.0,75.39267015706807,24.607329842931936,0.0,0.06616040778112983,0.25265083927719467,0.4321205563444893,117.31063455111517,132.76247587230498,101.36521486057363,221.6713673278383,-120.30615246726468,0.5307079312071917,1.1605830750148602,-0.6298751438076685,-62.2422795049967,-0.32587580892668433,-61.40398320134778,0.2608695652173913,6.0,0.17857142857142858,30.0,0.8214285714285714,138.0,0.7391304347826086,17.0,0.16666666666666666,0.2608695652173913,0.20338983050847456,0.06848436947668703,0.6410455486542443,0.23895314454907607,0.7539267015706806,0.6716285649247179,0.32837143507528205,0.24607329842931938,0.8031807690142432,0.7539267015706806,0.7760845322945465,0.06848436947668703,0.6410455486542443,0.8361486944354586,0.5289394972975809,0.7539267015706806,0.045,0.0,0.03125,0.0,31.25,0.0,24585.0,355803.0,41333.0,89.52879581151832,69.10994764397905,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1725.0,191.0,151.0,40.0,0.0,79.05759162303664,20.94240837696335,0.0,0.23964968152866256,0.23875216480152148,0.41229482169667886,110.85721319369884,126.6713201075875,101.36521486057363,178.78896938862405,-77.42375452805042,0.5307079312071917,0.9360679025582411,-0.40535997135104934,-56.9480410595918,-0.29815728303451206,-56.181049029416066,0.4782608695652174,11.0,0.16666666666666666,28.0,0.8333333333333334,140.0,0.5217391304347826,12.0,0.28205128205128205,0.4782608695652174,0.3548387096774194,0.251567092588016,0.7199792960662525,0.4600413008662749,0.7905759162303665,0.4789817133318157,0.5210182866681843,0.2094240837696335,0.8441048250913227,0.7905759162303665,0.8123627765580138,0.251567092588016,0.7199792960662525,0.8706082318984986,0.6149193548387097,0.7905759162303665,0.048,0.0,0.046875,0.0,46.875,0.0,25088.0,355803.0,41333.0,93.19371727748691,68.84816753926701,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1725.0,191.0,141.0,50.0,0.0,73.82198952879581,26.17801047120419,0.0,0.14441856298154437,0.2759188594694551,0.45272993564079295,126.07007220646882,136.58595962649392,104.17288896295852,212.1389712424855,-107.96608227952697,0.5454077956175839,1.1106752421072539,-0.56526744648967,-77.91145822359854,-0.4079133938408301,-74.79053235367415,0.4166666666666667,10.0,0.2155688622754491,36.0,0.7844311377245509,131.0,0.5833333333333334,14.0,0.21739130434782608,0.4166666666666667,0.2857142857142857,0.155886414622206,0.7123253493013972,0.35507374399370095,0.7382198952879581,0.5371220908967406,0.4628779091032595,0.2617801047120419,0.817242164258185,0.7382198952879581,0.7701273421168711,0.155886414622206,0.7123253493013972,0.8610136382467183,0.5627289377289377,0.7382198952879581,0.044,0.0,0.046875,0.0,46.875,0.0,24169.0,355803.0,41333.0,91.62303664921465,70.15706806282722,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1725.0,191.0,157.0,34.0,0.0,82.19895287958116,17.801047120418847,0.0,0.3327168105219893,0.2118018860998075,0.3656997940625947,96.77438912806531,110.32947763118943,104.17288896295852,157.79750889319874,-53.624619930240215,0.5454077956175839,0.8261649680272185,-0.28075717240963466,-28.906552802647266,-0.15134320839082338,-27.748633152456556,0.5416666666666666,13.0,0.1377245508982036,23.0,0.8622754491017964,144.0,0.4583333333333333,11.0,0.3611111111111111,0.5416666666666666,0.43333333333333335,0.34234650052394744,0.7647205588822356,0.3880076995154156,0.8219895287958116,0.4180474130273484,0.5819525869726515,0.17801047120418848,0.8576704385520464,0.8219895287958116,0.836473610614289,0.34234650052394744,0.7647205588822356,0.8787226585216669,0.6638716356107661,0.8219895287958116,0.046,0.001,0.046875,0.0,46.875,0.0,23934.0,355803.0,41333.0,94.24083769633508,73.56020942408377,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,160.0,32.0,0.0,83.33333333333333,16.666666666666668,0.0,0.3333333333333335,0.20743201588411242,0.3717674324229434,94.96754891670523,112.41180831249831,104.36461266452089,148.00818611125484,-43.64357344673395,0.5435656909610463,0.7708759693294523,-0.227310278368406,-28.22106959589443,-0.14698473747861682,-27.040841598876817,0.5,12.0,0.11904761904761904,20.0,0.8809523809523809,148.0,0.5,12.0,0.375,0.5,0.42857142857142855,0.3380617018914066,0.7584325396825397,0.4438810015065795,0.8333333333333334,0.4523809523809524,0.5476190476190476,0.16666666666666666,0.8562500000000001,0.8333333333333334,0.843205574912892,0.33806170189140666,0.7584325396825397,0.8911523531613829,0.6655052264808362,0.8333333333333334,0.042,0.0,0.046875,0.0,46.875,0.0,24251.0,355598.0,41538.0,92.70833333333333,70.3125,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,155.0,37.0,0.0,80.72916666666667,19.270833333333332,0.0,0.324200913242009,0.22319632999541902,0.39092152758010434,102.18484497933527,118.20345729899853,104.36461266452089,174.0913631207925,-69.7267504562716,0.5435656909610463,0.9067258495874609,-0.3631601586264146,-41.05384256728248,-0.21382209670459626,-39.336937606667206,0.5833333333333334,14.0,0.16071428571428573,27.0,0.8392857142857143,141.0,0.4166666666666667,10.0,0.34146341463414637,0.5833333333333334,0.43076923076923085,0.3410585385103538,0.7810019841269841,0.3917819202107717,0.8072916666666666,0.38467261904761907,0.6153273809523809,0.19270833333333334,0.8597359069617186,0.8072916666666666,0.8273571256329877,0.3410585385103538,0.7810019841269841,0.8859957183594352,0.657390884977092,0.8072916666666666,0.043,0.001,0.03125,0.015625,31.25,15.625,23786.0,355598.0,41538.0,93.22916666666667,70.83333333333333,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,161.0,31.0,0.0,83.85416666666667,16.145833333333332,0.0,0.3439153439153438,0.20436311649568947,0.3581308689892339,93.5625302577084,108.28850266207905,104.36461266452089,131.53423580985717,-27.169623145336274,0.5435656909610463,0.6850741448430061,-0.14150845388195976,-26.643278275992234,-0.13876707435412622,-25.529034790400466,0.5,12.0,0.1130952380952381,19.0,0.8869047619047619,149.0,0.5,12.0,0.3870967741935484,0.5,0.43636363636363634,0.34775273291252845,0.7976190476190477,0.4195246413821151,0.8385416666666666,0.4516369047619047,0.5483630952380952,0.16145833333333334,0.8581697054698457,0.8385416666666666,0.8470986460348162,0.34775273291252845,0.7976190476190476,0.8882609583231202,0.6710693561757392,0.8385416666666666,0.046,0.0,0.03125,0.0,31.25,0.0,23544.0,355598.0,41538.0,96.35416666666667,72.91666666666667,?,?,?,?,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.SMOTE -C 2 -K 5 -P 202.0 -S 1\" -S 1 -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02609041706E7,1724.0,192.0,156.0,36.0,0.0,81.25,18.75,0.0,0.29411764705882354,0.2310259260986698,0.38426242918106085,105.76942929610206,116.18993694330545,104.36461266452089,145.14465382464235,-40.780041160121456,0.5435656909610463,0.7559617386700123,-0.21239604770896592,-46.01819034751679,-0.23967807472664995,-44.09367234029972,0.5,12.0,0.14285714285714285,24.0,0.8571428571428571,144.0,0.5,12.0,0.3333333333333333,0.5,0.4,0.30261376633440124,0.7899305555555556,0.46297873092611375,0.8125,0.45535714285714285,0.5446428571428571,0.1875,0.8493589743589745,0.8125,0.8277777777777778,0.30261376633440124,0.7899305555555557,0.8997726126367049,0.6444444444444445,0.8125,0.042,0.001,0.03125,0.0,31.25,0.0,23438.0,355598.0,41538.0,96.35416666666667,75.78125,?,?,?,?,?
