@relation 'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22'

@attribute LOC numeric
@attribute NSMELLS numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute NR numeric
@attribute NFIX numeric
@attribute FIX_RATE numeric
@attribute NAUTH numeric
@attribute AVG_CHANGE_SET numeric
@attribute MAX_CHANGE_SET numeric
@attribute AVG_ND numeric
@attribute AGE_LAST_CHANGE numeric
@attribute MIN_EXP numeric
@attribute NUM_METHODS numeric
@attribute DIT numeric
@attribute RFC numeric
@attribute FAN_IN numeric
@attribute FAN_OUT numeric
@attribute CC numeric
@attribute BUGGY {no,yes}

@data
1.39794,0,1.690196,1.230449,1.886491,0.974972,1,0,0,0.60206,2.605424,3.088136,1.862012,1.113943,1.778151,0.845098,0.477121,0,0,0.60206,0.845098,no
1.934498,0.90309,2.238046,2.103804,2.346353,1.512818,0.90309,0,0,0.477121,2.766733,3.088136,2.009833,1.113943,2.518514,1.176091,0.30103,1.278754,0.477121,0.30103,1.447158,no
1.69897,0.60206,2.675778,2.633468,2.937518,2.240549,0.778151,0.30103,0.079181,0.477121,2.481156,3.088136,1.722634,1.113943,1.886491,0.90309,0.30103,0.69897,1.079181,1.079181,0.90309,no
2.255273,0.69897,2.394452,2.394452,2.394452,2.095169,0.477121,0,0,0.477121,2.797268,3.088136,1.889302,1.113943,1.778151,1,0.30103,1.690196,0.30103,0.845098,1.531479,no
2.820201,1.740363,3.120903,2.599883,3.241795,1.590061,1.672098,1.146128,0.10721,0.778151,2.06826,3.088136,1.456214,0.477121,1.778151,0.954243,0.60206,1.763428,0.60206,1.414973,1.491362,no
1.690196,0,1.982271,1.857332,2.056905,1.297323,0.845098,0.30103,0.068186,0.477121,2.775487,3.088136,2.024609,1.113943,2.518514,0.954243,0.477121,0,0.778151,0.778151,0.954243,no
1.20412,0.30103,1.662758,1.556303,1.732394,1.153815,0.69897,0,0,0.477121,2.934625,3.088136,2.168055,1.113943,2.518514,0.30103,0.477121,0,0,0.60206,0.30103,no
1.544068,0,1.838849,1.778151,1.880814,1.414973,0.60206,0,0,0.60206,2.66339,3.088136,1.801609,1.113943,1.778151,0.845098,0.60206,0.30103,0.30103,0.69897,0.845098,no
1.361728,0,1.755875,1.643453,1.832509,1.158362,0.778151,0,0,0.477121,2.853941,3.088136,2.100371,1.113943,2.518514,0.477121,0.60206,0.30103,0,0.778151,0.477121,no
1.30103,0,1.662758,1.662758,1.662758,1.371068,0.477121,0,0,0.30103,2.801404,3.088136,1.90309,1.113943,2.531479,0.60206,0.477121,0,0,0.69897,0.60206,no
1.30103,0,1.255273,1.255273,1.361728,1.079181,0.477121,0,0,0.30103,2.801404,3.088136,1.90309,1.113943,2.531479,0.60206,0.60206,0.30103,0,0.60206,0.60206,no
1.113943,0,1.342423,1.041393,1.653213,0.991226,0.778151,0.30103,0.079181,0.477121,2.840106,3.088136,2.078457,1.113943,2.518514,0.477121,0.60206,0,0.30103,0.477121,0.477121,no
1.146128,0,1.30103,1.230449,1.431364,0.875061,0.69897,0,0,0.477121,2.934625,3.088136,2.168055,1.113943,2.518514,0.477121,0.477121,0,1.20412,0.60206,0.477121,no
1.230449,0,1.431364,1.176091,1.69897,1.033424,0.778151,0,0,0.477121,2.842859,3.088136,2.082067,1.113943,2.518514,0.477121,0.477121,0,0,0.477121,0.477121,no
1.643453,0,1.94939,1.70757,2.012837,1.192289,0.90309,0,0,0.30103,2.44937,3.088136,1.741467,1.113943,2.531479,0.90309,0.477121,0.60206,0.477121,0.69897,0.90309,no
1.146128,0,1.342423,1.113943,1.672098,1.0086,0.778151,0,0,0.477121,2.853941,3.088136,2.100371,1.113943,2.518514,0.477121,0.60206,0.30103,0,0.60206,0.477121,no
1.740363,0.30103,1.944483,1.944483,1.944483,1.64836,0.477121,0,0,0.477121,2.797268,3.088136,1.889302,1.113943,1.778151,0.60206,0.60206,0,0.477121,0.778151,0.60206,no
1.30103,0,1.748188,1.633468,1.838849,1.029789,0.90309,0,0,0.477121,2.723571,3.088136,1.992509,1.113943,2.518514,0.60206,0.60206,0.30103,0.69897,0.69897,0.60206,no
1.20412,0,1.690196,1.568202,1.770852,1.100371,0.778151,0,0,0.477121,2.853941,3.088136,2.100371,1.113943,2.518514,0.477121,0.60206,0,0.60206,0.60206,0.477121,no
1.113943,0,1.544068,1.544068,1.544068,1.255273,0.477121,0.30103,0.176091,0.30103,2.79379,3.088136,1.889302,1.113943,2.531479,0.477121,0.60206,0,0,0.477121,0.477121,no
1.146128,0,1.30103,1.113943,1.633468,0.973128,0.778151,0,0,0.477121,2.853941,3.088136,2.100371,1.113943,2.518514,0.477121,0.477121,0,1.146128,0.60206,0.477121,no
1.278754,0,1.851258,1.342423,1.991226,0.992111,1.079181,0.30103,0.037426,0.477121,2.640571,3.088136,1.921946,1.113943,2.518514,0.60206,0.60206,0.30103,0.60206,0.69897,0.60206,no
1.39794,0,1.763428,1.672098,1.826075,1.079181,0.845098,0,0,0.60206,2.762056,3.088136,2,1.113943,1.778151,0.69897,0.60206,0,0.60206,0.60206,0.69897,no
1.176091,0,1.30103,1.230449,1.431364,0.875061,0.69897,0,0,0.477121,2.934625,3.088136,2.168055,1.113943,2.518514,0.477121,0.477121,0,1.20412,0.60206,0.477121,no
1.20412,0,1.579784,1.579784,1.579784,1.290035,0.477121,0,0,0.477121,2.794488,3.088136,1.880814,1.113943,1.778151,0.477121,0.60206,0,0,0.69897,0.477121,no
1.176091,0,1.799341,1.342423,1.94939,0.920645,1.113943,0.30103,0.033424,0.69897,2.585088,3.088136,1.868233,1.113943,1.778151,0.477121,0.60206,0,0.477121,0.60206,0.477121,no
1.146128,0,1.681241,1.531479,1.778151,0.923244,0.954243,0,0,0.60206,2.664059,3.088136,1.931966,1.113943,1.778151,0.477121,0.60206,0.30103,0.477121,0.60206,0.477121,no
1.146128,0,1.278754,1.20412,1.414973,0.860338,0.69897,0,0,0.477121,2.934625,3.088136,2.168055,1.113943,2.518514,0.477121,0.477121,0,1,0.60206,0.477121,no
1.278754,0,1.755875,1.531479,1.857332,0.948902,1,0,0,0.60206,2.614897,3.088136,1.886491,1.113943,1.778151,0.60206,0.60206,0.477121,0.477121,0.60206,0.60206,no
1.518514,0,1.851258,1.690196,1.913814,1.161368,0.845098,0,0,0.477121,2.785686,3.088136,2.049877,1.113943,2.518514,0.69897,0.477121,0,1.041393,0.778151,0.69897,no
1.278754,0,1.792392,1.60206,1.913814,1.046495,0.954243,0,0,0.60206,2.660752,3.088136,1.917768,1.113943,1.778151,0.477121,0.477121,0,0.90309,0.60206,0.477121,no
1.146128,0,1.176091,1.079181,1.491362,0.929419,0.69897,0,0,0.477121,2.934625,3.088136,2.168055,1.113943,2.518514,0.477121,0.60206,0.30103,0.778151,0.60206,0.477121,no
1.255273,0,1.653213,1.612784,1.690196,1.230449,0.60206,0,0,0.60206,2.627366,3.088136,1.737749,0.477121,1.778151,0.477121,0.477121,0,0,0.69897,0.477121,no
1.612784,0,1.869232,1.869232,1.869232,1.574031,0.477121,0,0,0.477121,2.797268,3.088136,1.889302,1.113943,1.778151,0.845098,0.30103,0.477121,0.60206,0.477121,1.079181,no
1.633468,0.60206,1.838849,1.838849,1.838849,1.544068,0.477121,0,0,0.477121,2.797268,3.088136,1.889302,1.113943,1.778151,0.60206,0.30103,1,0.30103,0.69897,1,no
2.776701,1.50515,3.200577,2.5302,3.386677,1.626032,1.778151,1.079181,0.075547,0.778151,2.063258,3.088136,1.474653,0,1.778151,1.230449,0.477121,2.20412,0.69897,1.908485,2.033424,yes
2.502427,0.954243,2.627366,2.625312,2.62941,2.154333,0.60206,0,0,0.477121,2.691373,3.088136,1.82393,1.113943,1.778151,1.113943,0.30103,1.70757,0.30103,1.079181,1.732394,no
2.62941,1.556303,2.726727,2.710117,2.7348,1.960613,0.845098,0,0,0.69897,2.391817,3.088136,1.579784,0.477121,1.778151,1.176091,0.477121,2.075547,0.477121,1.612784,1.851258,no
1.50515,0,1.763428,1.740363,1.770852,1.308137,0.60206,0,0,0.477121,2.695482,3.088136,1.884625,1.113943,1.778151,0.477121,0.30103,0.30103,0,0.69897,0.477121,no
1.681241,0,1.913814,1.875061,1.94939,1.481872,0.60206,0,0,0.477121,2.632457,3.088136,1.76095,1.113943,1.778151,0.60206,0.30103,0.778151,0.477121,0.90309,0.778151,no
2.753583,1.414973,3.171726,2.670246,3.35526,1.719994,1.653213,1.041393,0.089905,0.69897,2.117271,3.088136,1.50147,0.90309,1.778151,1.322219,0.30103,1.556303,1.414973,1.544068,1.477121,yes
1.919078,0,2.187521,2.10721,2.260071,1.373464,0.954243,0.477121,0.09691,0.477121,2.291147,3.088136,1.539452,0.90309,1.778151,1.342423,0.30103,0.477121,1,0.69897,1.342423,no
2.350248,1.176091,2.583199,2.456366,2.673021,1.389166,1.322219,0.778151,0.09691,0.60206,2.077004,3.088136,1.445604,1.113943,1.778151,1.20412,0.477121,1.826075,1.041393,1.50515,1.531479,no
1.322219,0,1.662758,1.643453,1.672098,1.212986,0.60206,0,0,0.30103,2.668078,3.088136,1.826075,1.113943,2.531479,0.477121,0.477121,0,0.845098,0.60206,0.477121,no
2.161368,0.69897,2.348305,2.238046,2.39794,1.245513,1.20412,0.60206,0.079181,0.477121,2.158574,3.088136,1.508799,1.113943,1.778151,1.176091,0.477121,1.690196,1,1.361728,1.342423,no
2.597695,1.39794,3.137354,2.912753,3.350054,1.939918,1.431364,0.90309,0.103804,0.60206,2.015737,3.088136,1.423246,1.113943,1.778151,1.20412,0.778151,1.799341,1,1.591065,1.491362,no
2.287802,1.176091,2.428135,2.320146,2.465383,1.402261,1.113943,0,0,0.60206,2.180642,3.088136,1.464936,0.90309,1.778151,1.176091,0.477121,1.78533,0.845098,1.643453,1.477121,no
2.049218,0.69897,2.227887,2.184691,2.274158,1.507451,0.845098,0.30103,0.068186,0.60206,2.415524,3.088136,1.667453,1.113943,1.778151,0.90309,0.477121,1.556303,0.477121,1.041393,1.176091,no
2.647383,1.414973,2.915927,2.649335,3.028978,1.536306,1.518514,0.954243,0.09691,0.69897,1.94171,3.088136,1.365301,0.90309,1.778151,1.342423,0.477121,1.929419,1.079181,1.880814,1.740363,yes
2.737987,1.380211,2.992995,2.687529,3.106871,1.586475,1.544068,1,0.100371,0.778151,2.166696,3.088136,1.543323,0.477121,1.778151,1.643453,0.30103,1.892095,1.342423,1.724276,1.857332,no
2.546543,1.380211,2.752048,2.511883,2.830589,1.431364,1.431364,0.778151,0.075547,0.778151,2.225697,3.088136,1.575765,0.477121,1.778151,1.342423,0.30103,1.633468,1.278754,1.568202,1.531479,no
2.704151,1.361728,3.166726,2.662758,3.359076,1.652633,1.724276,1.30103,0.136721,0.778151,2.04817,3.088136,1.458033,0.477121,1.778151,1.176091,0.30103,2.227887,0.60206,1.643453,1.995635,no
2.942008,1.681241,3.394101,2.877947,3.581153,1.775465,1.819544,1.431364,0.146128,0.778151,1.97511,3.088136,1.398981,0.477121,1.778151,1.724276,0.30103,1.995635,1.462398,1.845098,1.863323,no
2.217484,0.954243,2.40824,2.404834,2.41162,1.937869,0.60206,0,0,0.30103,2.689903,3.088136,1.871164,1.113943,2.531479,0.954243,0.477121,1.944483,0.30103,1.342423,1.255273,no
1.556303,0.30103,1.929419,1.929419,1.929419,1.633468,0.477121,0,0,0.30103,2.792041,3.088136,1.877947,1.113943,2.531479,0.845098,0.30103,0.477121,0.30103,0.69897,0.845098,no
1.792392,0.30103,2.11059,2.082785,2.1959,1.60206,0.69897,0,0,0.477121,2.554186,3.088136,1.732394,1.113943,1.778151,1.20412,0.477121,0,0.477121,1.079181,1.20412,no
1.792392,0.30103,1.973128,1.681241,1.973128,1.384712,0.69897,0,0,0.477121,2.55206,3.088136,1.72632,1.113943,1.778151,0.90309,0.477121,1.176091,0.60206,0.778151,0.954243,no
2.612784,1.255273,3.063709,2.596597,3.249932,2.077259,1.20412,0.778151,0.123852,0.60206,2.084469,3.088136,1.404834,1.113943,1.778151,1.278754,0.60206,1.886491,0.845098,1.568202,1.690196,no
2.305351,0.845098,2.472756,2.472756,2.472756,2.173186,0.477121,0,0,0.30103,2.792041,3.088136,1.877947,1.113943,2.531479,1.322219,0.30103,1.342423,1.146128,1.230449,1.380211,no
1.113943,0,1.579784,1.579784,1.579784,1.290035,0.477121,0,0,0.30103,2.792041,3.088136,1.877947,1.113943,2.531479,0.477121,0.477121,0,0.90309,0.477121,0.477121,no
1.447158,0,1.755875,1.755875,1.755875,1.462398,0.477121,0,0,0.30103,2.792041,3.088136,1.877947,1.113943,2.531479,0.60206,0.477121,0.954243,0.60206,0.954243,0.60206,no
1.079181,0,1.556303,1.556303,1.556303,1.267172,0.477121,0,0,0.30103,2.792041,3.088136,1.877947,1.113943,2.531479,0.477121,0.60206,0,0.477121,0.477121,0.477121,no
2.214844,0.477121,2.679428,2.290035,2.857332,1.862728,1.041393,0.60206,0.113943,0.60206,2.21643,3.088136,1.495544,1.113943,1.778151,1.491362,0.30103,0.90309,1.255273,0.60206,1.544068,no
1.431364,0,1.740363,1.740363,1.740363,1.447158,0.477121,0,0,0.30103,2.792041,3.088136,1.877947,1.113943,2.531479,0.778151,0.60206,0,0.477121,0.30103,0.778151,no
1.380211,0.30103,1.755875,1.681241,1.80618,1.342423,0.60206,0,0,0.60206,2.627366,3.088136,1.737749,0.477121,1.778151,0.778151,0.30103,0.778151,0.477121,0.477121,0.90309,no
1.939519,0.60206,2.09691,2.09691,2.09691,1.799341,0.477121,0,0,0.30103,2.861833,3.088136,2.03543,1.113943,2.531479,1.176091,0.30103,1.361728,0.90309,0.845098,1.230449,no
1.113943,0,1.113943,1.113943,1.30103,1.021189,0.477121,0,0,0.30103,2.861833,3.088136,2.03543,1.113943,2.531479,0.477121,0.477121,0,0,0.477121,0.477121,no
1.447158,0,1.732394,1.732394,1.732394,1.439333,0.477121,0,0,0.30103,2.861833,3.088136,2.03543,1.113943,2.531479,0.60206,0.477121,0.954243,0.30103,0.954243,0.60206,no
2.004321,0.845098,2.146128,2.146128,2.146128,1.848189,0.477121,0,0,0.30103,2.861833,3.088136,2.03543,1.113943,2.531479,1.146128,0.477121,1.414973,0.30103,1.041393,1.322219,no
2.247973,1,2.380211,2.371068,2.392697,1.700704,0.778151,0.30103,0.079181,0.477121,2.496653,3.088136,1.702431,1.113943,1.778151,1,0.477121,1.447158,1.079181,1.041393,1.322219,no
2.136721,0.90309,2.404834,2.214844,2.517196,1.387923,1.176091,0.69897,0.11059,0.60206,2.102331,3.088136,1.410102,1.113943,1.778151,0.90309,0.477121,1.748188,0.69897,1.447158,1.230449,no
2.654177,1.447158,3.200303,2.627366,3.413635,1.573915,1.857332,0.90309,0.041393,0.845098,1.899656,3.088136,1.313023,1,0.30103,1.39794,0.477121,2.11059,1.20412,1.886491,1.832509,no
2.799341,1.531479,3.147676,2.691081,3.3126,1.65925,1.672098,0.954243,0.068186,0.778151,2.062732,3.088136,1.475816,0.90309,1.778151,0.69897,0.477121,1.322219,0.477121,1.146128,0.90309,no
2.117271,0.477121,2.383815,2.232996,2.49276,1.364363,1.176091,0.60206,0.082785,0.60206,2.095169,3.088136,1.395501,1.113943,1.778151,0.69897,0.477121,1.30103,0.778151,1.113943,0.845098,no
1.447158,0,1.770852,1.681241,1.819544,1.236789,0.69897,0,0,0.30103,2.694605,3.088136,1.89487,1.113943,2.531479,0.60206,0.477121,0,0.778151,0.69897,0.60206,no
1.579784,0,1.838849,1.838849,1.857332,1.562293,0.477121,0,0,0.477121,2.797268,3.088136,1.889302,1.113943,1.778151,0.954243,0.30103,0,0.778151,0.477121,0.954243,no
1.653213,0.60206,2.0086,1.875061,2.127105,1.534661,0.69897,0,0,0.477121,2.505828,3.088136,1.618048,1.113943,1.778151,0.60206,0.30103,1,0.477121,0.845098,1,no
1.568202,0.60206,1.863323,1.799341,1.908485,1.230449,0.778151,0,0,0.477121,2.845346,3.088136,2.098298,1.113943,2.518514,0.477121,0.30103,0.90309,0.30103,0.30103,0.845098,no
1.342423,0.30103,1.662758,1.623249,1.672098,1.09691,0.69897,0,0,0.477121,2.55206,3.088136,1.72632,1.113943,1.778151,0.69897,0.30103,0.954243,0.845098,0.778151,0.69897,no
2.08636,0.90309,2.20412,2.193125,2.212188,1.740363,0.60206,0,0,0.30103,2.665581,3.088136,1.778151,0,2.531479,0.845098,0.30103,1.579784,0.477121,0.477121,1.579784,no
1.380211,0.30103,1.716003,1.462398,1.755875,1.0141,0.845098,0.477121,0.123852,0.69897,2.763181,3.088136,2.006466,1.113943,1.778151,0.30103,0.30103,0.778151,0.30103,0.69897,0.30103,no
2.053078,1.176091,2.344392,2.130334,2.465383,1.338257,1.176091,0.477121,0.056905,0.60206,2.543087,3.088136,1.835691,0,1.041393,0.60206,0.30103,1.431364,0.30103,1.322219,1.230449,no
2.222716,0.778151,2.338456,2.060698,2.354108,1.371068,1.041393,0.477121,0.079181,0.477121,2.187521,3.088136,1.414973,1.113943,1.778151,1.041393,0.30103,1.20412,0.60206,1,1.255273,no
1.361728,0.30103,1.643453,1.643453,1.643453,1.352183,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.477121,0.30103,0.477121,0,0.477121,0.69897,no
1.579784,0,1.812913,1.812913,1.812913,1.518514,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.30103,0.30103,0.30103,0,0.60206,0.30103,no
1.322219,0,1.643453,1.643453,1.643453,1.352183,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.477121,0.30103,0.477121,0,0.477121,0.69897,no
1.447158,0,1.716003,1.716003,1.716003,1.423246,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.477121,0.30103,0.778151,0,0.477121,0.845098,no
2.31597,0.778151,2.4133,2.4133,2.4133,2.113943,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,1.255273,0.60206,1.662758,0.30103,1.113943,1.60206,no
1.69897,0.30103,1.908485,1.908485,1.908485,1.612784,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.30103,0.477121,1.255273,0.30103,0.845098,1.079181,no
1.113943,0,1.518514,1.518514,1.518514,1.230449,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.477121,0.69897,0.30103,0,0.30103,0.477121,no
1.556303,0.60206,1.770852,1.763428,1.770852,1.308137,0.60206,0,0,0.60206,2.644439,3.088136,1.770852,1.113943,1.778151,0.477121,0.69897,1.041393,0.30103,0.60206,0.90309,no
2.123852,0.954243,2.255273,2.255273,2.255273,1.956649,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,1.146128,0.60206,1.568202,0.60206,1.079181,1.518514,no
1.041393,0.477121,1.50515,1.50515,1.50515,1.217484,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.30103,0.477121,0,0,0.845098,0.30103,no
2.267172,0.30103,2.367356,2.367356,2.367356,2.068186,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.954243,0.30103,1.568202,0.69897,0.954243,1.556303,no
2.167317,0.778151,2.318063,2.31597,2.320146,1.847141,0.60206,0,0,0.60206,2.644439,3.088136,1.770852,1.113943,1.778151,1.176091,0.477121,1.50515,0.69897,1,1.30103,no
1.732394,0.477121,1.939519,1.939519,1.939519,1.643453,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.90309,0.477121,0.778151,0.69897,0.69897,1.20412,no
1.973128,0.60206,2.127105,2.127105,2.127105,1.829304,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,1.255273,0.30103,1.30103,0.845098,1.113943,1.39794,no
2.209515,1.079181,2.330414,2.330414,2.330414,2.031408,0.477121,0,0,0.477121,2.798651,3.088136,1.897627,1.113943,1.778151,0.90309,0.477121,1.633468,0.69897,1.176091,1.414973,no
2.481443,1.230449,2.693727,2.655138,2.732394,1.834929,0.954243,0.477121,0.09691,0.477121,2.715586,3.088136,1.966142,1.113943,2.518514,1.322219,0.30103,1.857332,0.69897,1.278754,1.826075,no
2.506505,1.230449,2.58995,2.557507,2.603144,1.830396,0.845098,0.30103,0.068186,0.477121,2.382611,3.088136,1.610979,1.113943,1.778151,0.778151,0.69897,1.544068,0.477121,1.113943,1.431364,no
1.662758,0.778151,2.025306,1.69897,2.152288,1.10551,1.113943,0.30103,0.033424,0.60206,2.585833,3.088136,1.880814,1.113943,1.041393,0.69897,0.477121,0.90309,0.60206,0.90309,1,no
1.447158,0,1.919078,1.90309,2.045323,1.361728,0.778151,0.477121,0.146128,0.477121,2.457276,3.088136,1.62941,1.113943,1.778151,0.845098,0.477121,0.845098,1.079181,0.845098,0.845098,no
1.748188,0.477121,1.991226,1.863323,2.033424,1.211921,0.90309,0.30103,0.056905,0.477121,2.765348,3.088136,2.005567,1.113943,2.518514,0.778151,0.30103,1.230449,0.69897,1.079181,0.778151,no
2.167317,0.845098,2.523746,2.269513,2.670246,1.567262,1.146128,0.60206,0.089905,0.477121,2.508058,3.088136,1.77873,1.113943,2.518514,0.845098,0.477121,1.50515,0.60206,1.342423,1.462398,no
1.361728,0,1.838849,1.633468,1.913814,1.099335,0.90309,0.30103,0.056905,0.477121,2.765452,3.088136,2.005567,1.113943,2.518514,0.477121,0.30103,0.477121,0.30103,0.90309,0.477121,no
1.556303,0.30103,1.880814,1.690196,1.913814,1.099335,0.90309,0.30103,0.056905,0.477121,2.766941,3.088136,2.013427,1.113943,2.518514,0.60206,0.30103,1.079181,0.69897,0.30103,0.845098,no
1.973128,0.845098,2.382017,1.959041,2.547775,1.361728,1.230449,0.778151,0.117271,0.60206,2.451495,3.088136,1.744762,1.113943,2.123852,0.778151,0.30103,1.462398,0.30103,1.113943,1.342423,no
1.50515,0,1.880814,1.662758,1.977724,1.058426,1,0.60206,0.123852,0.477121,2.659384,3.088136,1.905472,1.113943,2.518514,0.477121,0.30103,0.845098,0.477121,0.845098,1,no
1.431364,0.30103,1.778151,1.579784,1.832509,1.024075,0.90309,0,0,0.477121,2.76726,3.088136,2.012247,1.113943,2.518514,0.778151,0.30103,0.477121,1.079181,0.30103,0.778151,no
1.886491,0.845098,2.064458,2.064458,2.064458,1.767156,0.477121,0.30103,0.176091,0.477121,2.79134,3.088136,1.880814,1.113943,1.886491,0.69897,0.30103,1.079181,0.30103,0.845098,1,no
2.276462,1,2.650308,2.264818,2.804139,1.457125,1.380211,0.90309,0.113943,0.69897,2.290235,3.088136,1.594945,0.477121,1.176091,0.954243,0.477121,1.342423,0.69897,1.113943,1.30103,no
2.158362,0.30103,2.305351,2.305351,2.305351,2.305351,0.30103,0,0,0.30103,1.255273,1.255273,0.954243,0.477121,1.886491,1.414973,0.30103,1.544068,0.90309,1,1.477121,no
1.886491,0.845098,2.176091,1.991226,2.269513,1.290035,1.041393,0.477121,0.079181,0.60206,2.633569,3.088136,1.898725,1.113943,2.123852,0.69897,0.30103,1.342423,0.477121,0.954243,1.278754,no
1.278754,0,1.763428,1.462398,1.851258,0.943495,1,0.477121,0.08636,0.477121,2.674144,3.088136,1.928857,1.113943,2.518514,0.477121,0.30103,0.60206,0,0.477121,0.477121,no
2.056905,0.90309,2.419956,1.724276,2.558709,1.240799,1.361728,0.954243,0.133539,0.60206,2.319855,3.088136,1.642563,1.113943,1.778151,0.477121,0.30103,1.361728,0.60206,1.255273,1.342423,no
1.39794,0.30103,1.653213,1.255273,2.068186,1.190332,0.954243,0.477121,0.09691,0.477121,2.68068,3.088136,1.945715,1.113943,2.518514,0.60206,0.30103,0.477121,0.60206,1.041393,0.60206,no
2.436163,0.90309,2.695482,2.540329,2.814248,1.547282,1.30103,0.778151,0.100371,0.60206,2.016574,3.088136,1.373464,1.113943,1.778151,1,0.69897,1.462398,0.60206,1.50515,1.20412,no
2.663701,1.30103,3.040602,2.628389,3.207365,1.815843,1.414973,0.90309,0.10721,0.60206,1.944088,3.088136,1.326336,1,1.778151,1.176091,0.477121,1.94939,0.954243,1.531479,1.770852,no
2.245513,0.954243,2.528917,2.294466,2.652246,1.413132,1.278754,0.778151,0.10721,0.60206,2.058578,3.088136,1.424228,0.90309,1.778151,0.778151,0.477121,1.342423,0.778151,1.146128,1,no
2.049218,0.69897,2.444045,2.371068,2.605305,1.417139,1.230449,0.477121,0.053078,0.60206,2.137132,3.088136,1.480725,1.113943,1.778151,1.041393,0.477121,1.568202,0.778151,1.342423,1.20412,no
2.791691,1.60206,3.075182,2.807535,3.211388,1.5989,1.633468,1,0.082785,0.69897,2.112973,3.088136,1.509337,0.477121,1.778151,1.491362,0.30103,2.257679,0.90309,1.770852,1.886491,no
2.30103,0.845098,2.725912,2.037426,2.899273,1.260548,1.672098,1.113943,0.100371,0.778151,2.123067,3.088136,1.498586,1.113943,0.845098,1.591065,0.30103,1.39794,1.755875,1.176091,1.662758,yes
2.136721,0,2.298853,2.161368,2.298853,1.703291,0.69897,0.30103,0.09691,0.30103,2.51088,3.088136,1.645913,1.113943,2.531479,1.342423,0.30103,0.90309,0.30103,0.477121,1.39794,no
2.466868,1.361728,2.973128,2.608526,3.160769,1.614792,1.568202,1,0.09691,0.778151,2.140319,3.088136,1.516271,1.113943,1.778151,1.079181,0.477121,1.690196,0.90309,1.39794,1.342423,no
2.292256,0.954243,2.414973,2.037426,2.448706,1.422426,1.079181,0.30103,0.037426,0.477121,2.202897,3.088136,1.497621,1.113943,1.778151,1.146128,0.60206,1.477121,0.954243,1.146128,1.531479,no
2.371068,1.041393,2.462398,2.448706,2.462398,1.988247,0.60206,0,0,0.477121,2.618048,3.088136,1.716003,1.113943,1.886491,0.69897,0.60206,1.113943,0.60206,1,0.69897,no
2.037426,0.477121,2.346353,2.290035,2.465383,1.867762,0.69897,0,0,0.60206,1.582631,1.70757,1.217484,1.934498,1.778151,1.39794,0.30103,1,0.778151,1.255273,1.568202,no
2.535294,1.176091,2.701568,2.603144,2.754348,2.154576,0.69897,0,0,0.477121,1.90309,2.361728,1.4843,1.322219,1.778151,1.763428,0.30103,1.50515,0.60206,1.041393,2.100371,no
2.985875,0.845098,3.165244,3.078094,3.234517,2.333205,0.954243,0.477121,0.09691,0.477121,1.828531,2.361728,1.417139,0.954243,1.778151,2.252853,0.30103,1.568202,0.477121,1.079181,2.38739,no
1.740363,0.69897,1.968483,1.954243,1.991226,1.402261,0.69897,0.477121,0.176091,0.477121,1.34733,1.643453,1.146128,0.954243,1.886491,1,0.30103,0.69897,0.69897,0.778151,1.079181,no
1.69897,0.30103,1.897627,1.892095,1.913814,1.618048,0.477121,0,0,0.477121,1.518514,1.643453,1.255273,2.08636,1.778151,0.778151,0.477121,0.90309,0.477121,0.845098,1.079181,no
2.682145,0.845098,2.823474,2.820201,2.82866,2.228529,0.69897,0.477121,0.176091,0.60206,1.423246,1.643453,1.190332,1.230449,1.778151,2.017033,0.30103,1.278754,0.477121,0.778151,2.30103,no
2.313867,0.60206,2.474216,2.462398,2.481443,1.883661,0.69897,0.30103,0.09691,0.60206,1.39794,1.643453,1.161368,1.322219,1.778151,1.662758,0.30103,0.845098,0.477121,0.69897,1.934498,no
1.944483,0.778151,2.060698,2.060698,2.060698,2.060698,0.30103,0,0,0.30103,1.146128,1.146128,1.041393,1,2.531479,0.30103,0.477121,1.230449,0,0.954243,1.322219,no
1.799341,0.60206,2.071882,2.071882,2.071882,2.071882,0.30103,0,0,0.30103,1.146128,1.146128,1.041393,1,2.531479,0.477121,0.477121,1.113943,0.30103,0.477121,0.778151,no
